,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,defense,experience_growth,height_m,hp,name,sp_attack,sp_defense,speed,type1,type2,weight_kg,is_legendary
787,0.5,0.5,0.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,1.0,0.5,75,3840,70,570,0.03,115,1250000,1.3,70,Tapu Fini,95,130,85,water,fairy,21.2,1
788,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29,30720,0,200,0.45,31,1250000,0.2,43,Cosmog,29,31,37,psychic,none,0.1,1
789,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,29,30720,0,400,0.45,131,1250000,0.1,43,Cosmoem,29,131,37,psychic,none,999.9,1
790,1.0,2.0,0.5,1.0,0.5,1.0,2.0,0.5,2.0,0.5,2.0,0.5,0.5,0.0,0.25,0.5,0.5,1.0,137,30720,0,680,0.45,107,1250000,3.4,137,Solgaleo,113,89,97,psychic,steel,230.0,1
791,1.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,4.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,1.0,113,30720,0,680,0.45,89,1250000,4.0,137,Lunala,137,107,97,psychic,ghost,120.0,1
792,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,4.0,1.0,0.5,0.25,2.0,1.0,2.0,2.0,53,30720,0,570,0.45,47,1250000,1.2,109,Nihilego,127,131,103,rock,poison,55.5,1
793,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,139,30720,0,570,0.25,139,1250000,2.4,107,Buzzwole,53,53,79,bug,fighting,333.6,1
794,0.5,0.5,1.0,1.0,2.0,0.5,2.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,1.0,1.0,1.0,137,30720,0,570,2.55,37,1250000,1.8,71,Pheromosa,137,37,151,bug,fighting,25.0,1
795,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,89,30720,0,570,0.3,71,1250000,3.8,83,Xurkitree,173,71,83,electric,none,100.0,1
796,0.25,1.0,0.5,2.0,0.5,1.0,2.0,0.5,1.0,0.25,0.0,1.0,0.5,0.0,0.5,1.0,0.5,1.0,101,30720,0,570,0.25,103,1250000,9.2,97,Celesteela,107,101,61,steel,flying,999.9,1
797,1.0,1.0,0.5,0.5,0.5,2.0,4.0,1.0,1.0,0.25,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,181,30720,0,570,2.55,131,1250000,0.3,59,Kartana,59,31,109,grass,steel,0.1,1
798,2.0,0.5,2.0,0.5,4.0,2.0,0.5,1.0,0.5,0.5,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.5,101,30720,0,570,0.15,53,1250000,5.5,223,Guzzlord,97,53,43,dark,dragon,888.0,1
799,2.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,107,30720,0,600,0.03,101,1250000,2.4,97,Necrozma,127,89,79,psychic,none,230.0,1
800,0.25,0.5,0.0,1.0,0.5,1.0,2.0,0.5,1.0,0.5,2.0,0.5,0.5,0.0,0.5,0.5,1.0,1.0,95,30720,0,600,0.03,115,1250000,1.0,80,Magearna,130,115,65,steel,fairy,80.5,1
